iso,year,pop
PRK,1964,12282419.0
PRK,1965,12547525.0
PRK,1966,12864954.0
PRK,1967,13222694.0
PRK,1968,13609982.0
PRK,1969,14010339.0
PRK,1970,14410400.0
PRK,1971,14809521.0
PRK,1972,15207771.0
PRK,1973,15593351.0
PRK,1974,15952078.0
PRK,1975,16274740.0
PRK,1976,16554746.0
PRK,1977,16796578.0
PRK,1978,17015983.0
PRK,1979,17235666.0
PRK,1980,17472140.0
PRK,1981,17731230.0
PRK,1982,18008564.0
PRK,1983,18298214.0
PRK,1984,18590138.0
PRK,1985,18877238.0
PRK,1986,19156795.0
PRK,1987,19431986.0
PRK,1988,19708323.0
PRK,1989,19993755.0
PRK,1990,20293054.0
PRK,1991,20609150.0
PRK,1992,20937404.0
PRK,1993,21265834.0
PRK,1994,21577982.0
PRK,1995,21862299.0
PRK,1996,22113438.0
PRK,1997,22335267.0
PRK,1998,22536753.0
PRK,1999,22731482.0
PRK,2000,22929075.0
PRK,2001,23132980.0
PRK,2002,23339453.0
PRK,2003,23542426.0
PRK,2004,23732731.0
PRK,2005,23904167.0
PRK,2006,24054864.0
PRK,2007,24188331.0
PRK,2008,24310142.0
PRK,2009,24428341.0
PRK,2010,24548836.0
PRK,2011,24673385.0
PRK,2012,24800612.0
PRK,2013,24929452.0
PRK,2014,25057752.0
PRK,2015,25183833.0
PRK,2016,25307744.0
PRK,2017,25429985.0
PRK,2018,25549819.0
PRT,1960,8857716.0
PRT,1961,8929316.0
PRT,1962,8993985.0
PRT,1963,9030355.0
PRT,1964,9035365.0
PRT,1965,8998595.0
PRT,1966,8930990.0
PRT,1967,8874520.0
PRT,1968,8836650.0
PRT,1969,8757705.0
PRT,1970,8680431.0
PRT,1971,8643756.0
PRT,1972,8630430.0
PRT,1973,8633100.0
PRT,1974,8754365.0
PRT,1975,9093470.0
PRT,1976,9355810.0
PRT,1977,9455675.0
PRT,1978,9558250.0
PRT,1979,9661265.0
PRT,1980,9766312.0
PRT,1981,9851362.0
PRT,1982,9911771.0
PRT,1983,9957865.0
PRT,1984,9996232.0
PRT,1985,10023613.0
PRT,1986,10032734.0
PRT,1987,10030031.0
PRT,1988,10019610.0
PRT,1989,10005000.0
PRT,1990,9983218.0
PRT,1991,9960235.0
PRT,1992,9952494.0
PRT,1993,9964675.0
PRT,1994,9991525.0
PRT,1995,10026176.0
PRT,1996,10063945.0
PRT,1997,10108977.0
PRT,1998,10160196.0
PRT,1999,10217828.0
PRT,2000,10289898.0
PRT,2001,10362722.0
PRT,2002,10419631.0
PRT,2003,10458821.0
PRT,2004,10483861.0
PRT,2005,10503330.0
PRT,2006,10522288.0
PRT,2007,10542964.0
PRT,2008,10558177.0
PRT,2009,10568247.0
PRT,2010,10573100.0
PRT,2011,10557560.0
PRT,2012,10514844.0
PRT,2013,10457295.0
PRT,2014,10401062.0
PRT,2015,10358076.0
PRT,2016,10325452.0
PRT,2017,10300300.0
PRT,2018,10283822.0
PRY,1960,1903982.0
PRY,1961,1954548.0
PRY,1962,2006670.0
PRY,1963,2060339.0
PRY,1964,2115567.0
PRY,1965,2172306.0
PRY,1966,2230741.0
PRY,1967,2290798.0
PRY,1968,2351925.0
PRY,1969,2413396.0
PRY,1970,2474763.0
PRY,1971,2535873.0
PRY,1972,2597154.0
PRY,1973,2659421.0
PRY,1974,2723812.0
PRY,1975,2791241.0
PRY,1976,2861867.0
PRY,1977,2935712.0
PRY,1978,3013282.0
PRY,1979,3095145.0
PRY,1980,3181625.0
PRY,1981,3272912.0
PRY,1982,3368773.0
PRY,1983,3468535.0
PRY,1984,3571272.0
PRY,1985,3676210.0
PRY,1986,3783074.0
PRY,1987,3891734.0
PRY,1988,4001681.0
PRY,1989,4112386.0
PRY,1990,4223415.0
PRY,1991,4334345.0
PRY,1992,4445016.0
PRY,1993,4555521.0
PRY,1994,4666094.0
PRY,1995,4776843.0
PRY,1996,4887632.0
PRY,1997,4998100.0
PRY,1998,5107839.0
PRY,1999,5216349.0
PRY,2000,5323201.0
PRY,2001,5428444.0
PRY,2002,5531962.0
PRY,2003,5632983.0
PRY,2004,5730549.0
PRY,2005,5824096.0
PRY,2006,5913209.0
PRY,2007,5998427.0
PRY,2008,6081296.0
PRY,2009,6163972.0
PRY,2010,6248020.0
PRY,2011,6333976.0
PRY,2012,6421512.0
PRY,2013,6510276.0
PRY,2014,6599526.0
PRY,2015,6688746.0
PRY,2016,6777872.0
PRY,2017,6867062.0
PRY,2018,6956071.0
PSE,1990,1978248.0
PSE,1991,2068845.0
PSE,1992,2163591.0
PSE,1993,2262676.0
PSE,1994,2366298.0
PSE,1995,2474666.0
PSE,1996,2587997.0
PSE,1997,2706518.0
PSE,1998,2776568.0
PSE,1999,2848431.0
PSE,2000,2922153.0
PSE,2001,2997784.0
PSE,2002,3075373.0
PSE,2003,3154969.0
PSE,2004,3236626.0
PSE,2005,3320396.0
PSE,2006,3406334.0
PSE,2007,3494496.0
PSE,2008,3591977.0
PSE,2009,3689099.0
PSE,2010,3786161.0
PSE,2011,3882986.0
PSE,2012,3979998.0
PSE,2013,4076708.0
PSE,2014,4173398.0
PSE,2015,4270092.0
PSE,2016,4367088.0
PSE,2017,4454805.0
PSE,2018,4569087.0
PSS,1960,865072.0
PSS,1961,893380.0
PSS,1962,923306.0
PSS,1963,954111.0
PSS,1964,984823.0
PSS,1965,1014638.0
PSS,1966,1043386.0
PSS,1967,1071175.0
PSS,1968,1098154.0
PSS,1969,1124579.0
PSS,1970,1150750.0
PSS,1971,1176591.0
PSS,1972,1202157.0
PSS,1973,1227656.0
PSS,1974,1253377.0
PSS,1975,1279521.0
PSS,1976,1306046.0
PSS,1977,1332894.0
PSS,1978,1360543.0
PSS,1979,1389578.0
PSS,1980,1420310.0
PSS,1981,1453208.0
PSS,1982,1487852.0
PSS,1983,1522652.0
PSS,1984,1555389.0
PSS,1985,1584640.0
PSS,1986,1609574.0
PSS,1987,1630891.0
PSS,1988,1650442.0
PSS,1989,1670947.0
PSS,1990,1694332.0
PSS,1991,1721237.0
PSS,1992,1750921.0
PSS,1993,1782120.0
PSS,1994,1812834.0
PSS,1995,1841693.0
PSS,1996,1868414.0
PSS,1997,1893444.0
PSS,1998,1917135.0
PSS,1999,1939992.0
PSS,2000,1962452.0
PSS,2001,1984496.0
PSS,2002,2006078.0
PSS,2003,2027846.0
PSS,2004,2050572.0
PSS,2005,2074778.0
PSS,2006,2100869.0
PSS,2007,2128664.0
PSS,2008,2157454.0
PSS,2009,2186314.0
PSS,2010,2214519.0
PSS,2011,2241798.0
PSS,2012,2268708.0
PSS,2013,2296101.0
PSS,2014,2325136.0
PSS,2015,2355672.0
PSS,2016,2388307.0
PSS,2017,2422086.0
PSS,2018,2457367.0
PST,1960,754514355.0
PST,1961,765311460.0
PST,1962,774755029.0
PST,1963,784053801.0
PST,1964,793187000.0
PST,1965,802029735.0
PST,1966,810302158.0
PST,1967,818025942.0
PST,1968,824783296.0
PST,1969,833233832.0
PST,1970,840763997.0
PST,1971,849163942.0
PST,1972,857079394.0
PST,1973,863981736.0
PST,1974,871928852.0
PST,1975,879257621.0
PST,1976,885141869.0
PST,1977,891242779.0
PST,1978,897376841.0
PST,1979,903768381.0
PST,1980,909865629.0
PST,1981,915958644.0
PST,1982,921480888.0
PST,1983,926566813.0
PST,1984,931345425.0
PST,1985,936158270.0
PST,1986,941386226.0
PST,1987,946693323.0
PST,1988,952208537.0
PST,1989,958128673.0
PST,1990,964233474.0
PST,1991,970954772.0
PST,1992,977682743.0
PST,1993,984081948.0
PST,1994,989856904.0
PST,1995,995277110.0
PST,1996,1000603120.0
PST,1997,1005699715.0
PST,1998,1010590288.0
PST,1999,1015420880.0
PST,2000,1020504252.0
PST,2001,1025423265.0
PST,2002,1030561714.0
PST,2003,1035711709.0
PST,2004,1041075142.0
PST,2005,1046366673.0
PST,2006,1052054803.0
PST,2007,1057981926.0
PST,2008,1064394167.0
PST,2009,1069878383.0
PST,2010,1074869481.0
PST,2011,1077838624.0
PST,2012,1082370705.0
PST,2013,1087128029.0
PST,2014,1092096206.0
PST,2015,1097025299.0
PST,2016,1101992071.0
PST,2017,1106035186.0
PST,2018,1109997273.0
PYF,1960,78076.0
PYF,1961,80706.0
PYF,1962,83655.0
PYF,1963,86847.0
PYF,1964,90139.0
PYF,1965,93438.0
PYF,1966,96716.0
PYF,1967,99995.0
PYF,1968,103342.0
PYF,1969,106820.0
PYF,1970,110495.0
PYF,1971,114382.0
PYF,1972,118440.0
PYF,1973,122643.0
PYF,1974,126924.0
PYF,1975,131233.0
PYF,1976,135549.0
PYF,1977,139891.0
PYF,1978,144277.0
PYF,1979,148741.0
PYF,1980,153301.0
PYF,1981,157953.0
PYF,1982,162685.0
PYF,1983,167451.0
PYF,1984,172249.0
PYF,1985,177027.0
PYF,1986,181817.0
PYF,1987,186584.0
PYF,1988,191266.0
PYF,1989,195726.0
PYF,1990,199905.0
PYF,1991,203726.0
PYF,1992,207245.0
PYF,1993,210642.0
PYF,1994,214197.0
PYF,1995,218071.0
PYF,1996,222322.0
PYF,1997,226866.0
PYF,1998,231570.0
PYF,1999,236221.0
PYF,2000,240686.0
PYF,2001,244931.0
PYF,2002,248972.0
PYF,2003,252703.0
PYF,2004,255992.0
PYF,2005,258780.0
PYF,2006,261010.0
PYF,2007,262721.0
PYF,2008,264061.0
PYF,2009,265254.0
PYF,2010,266455.0
PYF,2011,267698.0
PYF,2012,268998.0
PYF,2013,270328.0
PYF,2014,271705.0
PYF,2015,273124.0
PYF,2016,274575.0
PYF,2017,276103.0
PYF,2018,277679.0
QAT,1960,47384.0
QAT,1961,51421.0
QAT,1962,56262.0
QAT,1963,61716.0
QAT,1964,67566.0
QAT,1965,73633.0
QAT,1966,79846.0
QAT,1967,86302.0
QAT,1968,93211.0
QAT,1969,100883.0
QAT,1970,109514.0
QAT,1971,119414.0
QAT,1972,130500.0
QAT,1973,142186.0
QAT,1974,153621.0
QAT,1975,164320.0
QAT,1976,173721.0
QAT,1977,182318.0
QAT,1978,191951.0
QAT,1979,205171.0
QAT,1980,223632.0
QAT,1981,247988.0
QAT,1982,277226.0
QAT,1983,309306.0
QAT,1984,341272.0
QAT,1985,370890.0
QAT,1986,397740.0
QAT,1987,422148.0
QAT,1988,443605.0
QAT,1989,461690.0
QAT,1990,476278.0
QAT,1991,487353.0
QAT,1992,495395.0
QAT,1993,501479.0
QAT,1994,507041.0
QAT,1995,513442.0
QAT,1996,522531.0
QAT,1997,535321.0
QAT,1998,551562.0
QAT,1999,570489.0
QAT,2000,592468.0
QAT,2001,615012.0
QAT,2002,640868.0
QAT,2003,681788.0
QAT,2004,753334.0
QAT,2005,865416.0
QAT,2006,1022711.0
QAT,2007,1218434.0
QAT,2008,1436665.0
QAT,2009,1654950.0
QAT,2010,1856327.0
QAT,2011,2035871.0
QAT,2012,2196074.0
QAT,2013,2336574.0
QAT,2014,2459198.0
QAT,2015,2565710.0
QAT,2016,2654374.0
QAT,2017,2724724.0
QAT,2018,2781677.0
ROU,1960,18406905.0
ROU,1961,18555250.0
ROU,1962,18676550.0
ROU,1963,18797850.0
ROU,1964,18919126.0
ROU,1965,19031576.0
ROU,1966,19215450.0
ROU,1967,19534242.0
ROU,1968,19799831.0
ROU,1969,20009141.0
ROU,1970,20250398.0
ROU,1971,20461567.0
ROU,1972,20657957.0
ROU,1973,20835681.0
ROU,1974,21029429.0
ROU,1975,21293583.0
ROU,1976,21551634.0
ROU,1977,21756096.0
ROU,1978,21951464.0
ROU,1979,22090488.0
ROU,1980,22207282.0
ROU,1981,22353070.0
ROU,1982,22475741.0
ROU,1983,22560478.0
ROU,1984,22640547.0
ROU,1985,22732999.0
ROU,1986,22836841.0
ROU,1987,22949430.0
ROU,1988,23057662.0
ROU,1989,23161458.0
ROU,1990,23201835.0
ROU,1991,23001155.0
ROU,1992,22794284.0
ROU,1993,22763280.0
ROU,1994,22730211.0
ROU,1995,22684270.0
ROU,1996,22619004.0
ROU,1997,22553978.0
ROU,1998,22507344.0
ROU,1999,22472040.0
ROU,2000,22442971.0
ROU,2001,22131970.0
ROU,2002,21730496.0
ROU,2003,21574326.0
ROU,2004,21451748.0
ROU,2005,21319685.0
ROU,2006,21193760.0
ROU,2007,20882982.0
ROU,2008,20537875.0
ROU,2009,20367487.0
ROU,2010,20246871.0
ROU,2011,20147528.0
ROU,2012,20058035.0
ROU,2013,19983693.0
ROU,2014,19908979.0
ROU,2015,19815616.0
ROU,2016,19702468.0
ROU,2017,19587491.0
ROU,2018,19466145.0
RUS,1960,119897000.0
RUS,1961,121236000.0
RUS,1962,122591000.0
RUS,1963,123960000.0
RUS,1964,125345000.0
RUS,1965,126745000.0
RUS,1966,127468000.0
RUS,1967,128196000.0
RUS,1968,128928000.0
RUS,1969,129664000.0
RUS,1970,130404000.0
RUS,1971,131155000.0
RUS,1972,131909000.0
RUS,1973,132669000.0
RUS,1974,133432000.0
RUS,1975,134200000.0
RUS,1976,135147000.0
RUS,1977,136100000.0
RUS,1978,137060000.0
RUS,1979,138027000.0
RUS,1980,139010000.0
RUS,1981,139941000.0
RUS,1982,140823000.0
RUS,1983,141668000.0
RUS,1984,142745000.0
RUS,1985,143858000.0
RUS,1986,144894000.0
RUS,1987,145908000.0
RUS,1988,146857000.0
RUS,1989,147721000.0
RUS,1990,148292000.0
RUS,1991,148624000.0
RUS,1992,148689000.0
RUS,1993,148520000.0
RUS,1994,148336000.0
RUS,1995,148375726.0
RUS,1996,148160042.0
RUS,1997,147915307.0
RUS,1998,147670692.0
RUS,1999,147214392.0
RUS,2000,146596557.0
RUS,2001,145976083.0
RUS,2002,145306046.0
RUS,2003,144648257.0
RUS,2004,144067054.0
RUS,2005,143518523.0
RUS,2006,143049528.0
RUS,2007,142805088.0
RUS,2008,142742350.0
RUS,2009,142785342.0
RUS,2010,142849449.0
RUS,2011,142960868.0
RUS,2012,143201676.0
RUS,2013,143506911.0
RUS,2014,143819666.0
RUS,2015,144096870.0
RUS,2016,144342396.0
RUS,2017,144496740.0
RUS,2018,144478050.0
RWA,1960,2935582.0
RWA,1961,2998325.0
RWA,1962,3052936.0
RWA,1963,3105419.0
RWA,1964,3164263.0
RWA,1965,3235531.0
RWA,1966,3321679.0
RWA,1967,3420895.0
RWA,1968,3529843.0
RWA,1969,3643237.0
RWA,1970,3757358.0
RWA,1971,3871439.0
RWA,1972,3987224.0
RWA,1973,4106407.0
RWA,1974,4231578.0
RWA,1975,4364706.0
RWA,1976,4506109.0
RWA,1977,4655383.0
RWA,1978,4812872.0
RWA,1979,4978817.0
RWA,1980,5153312.0
RWA,1981,5329252.0
RWA,1982,5504842.0
RWA,1983,5690980.0
RWA,1984,5902843.0
RWA,1985,6146891.0
RWA,1986,6443751.0
RWA,1987,6779983.0
RWA,1988,7088191.0
RWA,1989,7276985.0
RWA,1990,7288882.0
RWA,1991,7083935.0
RWA,1992,6702244.0
RWA,1993,6263757.0
RWA,1994,5936261.0
RWA,1995,5836495.0
RWA,1996,6013107.0
RWA,1997,6419901.0
RWA,1998,6962802.0
RWA,1999,7501234.0
RWA,2000,7933681.0
RWA,2001,8231156.0
RWA,2002,8427060.0
RWA,2003,8557161.0
RWA,2004,8680524.0
RWA,2005,8840215.0
RWA,2006,9043337.0
RWA,2007,9273757.0
RWA,2008,9524534.0
RWA,2009,9782770.0
RWA,2010,10039338.0
RWA,2011,10293331.0
RWA,2012,10549678.0
RWA,2013,10811543.0
RWA,2014,11083635.0
RWA,2015,11369071.0
RWA,2016,11668818.0
RWA,2017,11980937.0
RWA,2018,12301939.0
SAS,1960,572839523.0
SAS,1961,584939726.0
SAS,1962,597494449.0
SAS,1963,610498327.0
SAS,1964,623943332.0
SAS,1965,637823175.0
SAS,1966,652144182.0
SAS,1967,666908582.0
SAS,1968,682102178.0
SAS,1969,697706104.0
SAS,1970,713711349.0
SAS,1971,730107637.0
SAS,1972,746911716.0
SAS,1973,764174958.0
SAS,1974,781966565.0
SAS,1975,800335563.0
SAS,1976,819292545.0
SAS,1977,838819925.0
SAS,1978,858901731.0
SAS,1979,879510848.0
SAS,1980,900620572.0
SAS,1981,922226636.0
SAS,1982,944315187.0
SAS,1983,966836452.0
SAS,1984,989728215.0
SAS,1985,1012942302.0
SAS,1986,1036437892.0
SAS,1987,1060208539.0
SAS,1988,1084281155.0
SAS,1989,1108702403.0
SAS,1990,1133495196.0
SAS,1991,1158655617.0
SAS,1992,1184133314.0
SAS,1993,1209847786.0
SAS,1994,1235693869.0
SAS,1995,1261587756.0
SAS,1996,1287476190.0
SAS,1997,1313346377.0
SAS,1998,1339202708.0
SAS,1999,1365067928.0
SAS,2000,1390946064.0
SAS,2001,1416822959.0
SAS,2002,1442644058.0
SAS,2003,1468324422.0
SAS,2004,1493757846.0
SAS,2005,1518861552.0
SAS,2006,1543610696.0
SAS,2007,1568003159.0
SAS,2008,1592010819.0
SAS,2009,1615610198.0
SAS,2010,1638792934.0
SAS,2011,1661534412.0
SAS,2012,1683747130.0
SAS,2013,1705772050.0
SAS,2014,1727640967.0
SAS,2015,1749417068.0
SAS,2016,1771167194.0
SAS,2017,1792835608.0
SAS,2018,1814388744.0
SAU,1960,4086539.0
SAU,1961,4218853.0
SAU,1962,4362786.0
SAU,1963,4516533.0
SAU,1964,4677298.0
SAU,1965,4843635.0
SAU,1966,5015357.0
SAU,1967,5195135.0
SAU,1968,5387828.0
SAU,1969,5599904.0
SAU,1970,5836389.0
SAU,1971,6100626.0
SAU,1972,6392970.0
SAU,1973,6711923.0
SAU,1974,7054532.0
SAU,1975,7419493.0
SAU,1976,7802926.0
SAU,1977,8207697.0
SAU,1978,8646845.0
SAU,1979,9137927.0
SAU,1980,9691476.0
SAU,1981,10311775.0
SAU,1982,10988853.0
SAU,1983,11701128.0
SAU,1984,12418834.0
SAU,1985,13118993.0
SAU,1986,13794165.0
SAU,1987,14445671.0
SAU,1988,15070082.0
SAU,1989,15666297.0
SAU,1990,16233785.0
SAU,1991,16772694.0
SAU,1992,17282691.0
SAU,1993,17763298.0
SAU,1994,18214470.0
SAU,1995,18638787.0
SAU,1996,19033845.0
SAU,1997,19407142.0
SAU,1998,19783304.0
SAU,1999,20194527.0
SAU,2000,20663843.0
SAU,2001,21202642.0
SAU,2002,21805313.0
SAU,2003,22456649.0
SAU,2004,23132682.0
SAU,2005,23816183.0
SAU,2006,24498310.0
SAU,2007,25184597.0
SAU,2008,25888541.0
SAU,2009,26630303.0
SAU,2010,27421461.0
SAU,2011,28267685.0
SAU,2012,29155187.0
SAU,2013,30052518.0
SAU,2014,30916994.0
SAU,2015,31717667.0
SAU,2016,32442572.0
SAU,2017,33099147.0
SAU,2018,33699947.0
SDN,1960,7544491.0
SDN,1961,7769482.0
SDN,1962,8004121.0
SDN,1963,8248812.0
SDN,1964,8503994.0
SDN,1965,8770097.0
SDN,1966,9047798.0
SDN,1967,9337657.0
SDN,1968,9639840.0
SDN,1969,9954410.0
SDN,1970,10281700.0
SDN,1971,10621472.0
SDN,1972,10974622.0
SDN,1973,11343926.0
SDN,1974,11732958.0
SDN,1975,12144135.0
SDN,1976,12578407.0
SDN,1977,13034625.0
SDN,1978,13510421.0
SDN,1979,14002303.0
SDN,1980,14507468.0
SDN,1981,15027248.0
SDN,1982,15562125.0
SDN,1983,16107620.0
SDN,1984,16657959.0
SDN,1985,17210187.0
SDN,1986,17757491.0
SDN,1987,18303435.0
SDN,1988,18867560.0
SDN,1989,19476647.0
SDN,1990,20147590.0
SDN,1991,20891441.0
SDN,1992,21696244.0
SDN,1993,22527834.0
SDN,1994,23338464.0
SDN,1995,24094747.0
SDN,1996,24782383.0
SDN,1997,25413917.0
SDN,1998,26015521.0
SDN,1999,26626520.0
SDN,2000,27275015.0
SDN,2001,27971082.0
SDN,2002,28704778.0
SDN,2003,29460519.0
SDN,2004,30214193.0
SDN,2005,30949516.0
SDN,2006,31661823.0
SDN,2007,32360621.0
SDN,2008,33060837.0
SDN,2009,33783788.0
SDN,2010,34545013.0
SDN,2011,35349681.0
SDN,2012,36193783.0
SDN,2013,37072550.0
SDN,2014,37977655.0
SDN,2015,38902950.0
SDN,2016,39847440.0
SDN,2017,40813396.0
SDN,2018,41801533.0
SEN,1960,3206749.0
SEN,1961,3295278.0
SEN,1962,3386806.0
SEN,1963,3481654.0
SEN,1964,3580239.0
SEN,1965,3682876.0
SEN,1966,3789383.0
SEN,1967,3899644.0
SEN,1968,4014103.0
SEN,1969,4133322.0
SEN,1970,4257505.0
SEN,1971,4387540.0
SEN,1972,4522893.0
SEN,1973,4660725.0
SEN,1974,4797187.0
SEN,1975,4929846.0
SEN,1976,5057378.0
SEN,1977,5181514.0
SEN,1978,5306681.0
SEN,1979,5439066.0
SEN,1980,5583165.0
SEN,1981,5740444.0
SEN,1982,5909739.0
SEN,1983,6089572.0
SEN,1984,6277424.0
SEN,1985,6471327.0
SEN,1986,6670663.0
SEN,1987,6875754.0
SEN,1988,7086627.0
SEN,1989,7303517.0
SEN,1990,7526307.0
SEN,1991,7755496.0
SEN,1992,7990096.0
SEN,1993,8226760.0
SEN,1994,8461068.0
SEN,1995,8690164.0
SEN,1996,8912861.0
SEN,1997,9130877.0
SEN,1998,9347774.0
SEN,1999,9568722.0
SEN,2000,9797734.0
SEN,2001,10036104.0
SEN,2002,10283699.0
SEN,2003,10541467.0
SEN,2004,10810083.0
SEN,2005,11090116.0
SEN,2006,11382268.0
SEN,2007,11687080.0
SEN,2008,12004701.0
SEN,2009,12335084.0
SEN,2010,12678148.0
SEN,2011,13033809.0
SEN,2012,13401991.0
SEN,2013,13782420.0
SEN,2014,14174731.0
SEN,2015,14578459.0
SEN,2016,14993528.0
SEN,2017,15419381.0
SEN,2018,15854360.0
SGP,1960,1646400.0
SGP,1961,1702400.0
SGP,1962,1750200.0
SGP,1963,1795000.0
SGP,1964,1841600.0
SGP,1965,1886900.0
SGP,1966,1934400.0
SGP,1967,1977600.0
SGP,1968,2012000.0
SGP,1969,2042500.0
SGP,1970,2074507.0
SGP,1971,2112900.0
SGP,1972,2152400.0
SGP,1973,2193000.0
SGP,1974,2229800.0
SGP,1975,2262600.0
SGP,1976,2293300.0
SGP,1977,2325300.0
SGP,1978,2353600.0
SGP,1979,2383500.0
SGP,1980,2413945.0
SGP,1981,2532835.0
SGP,1982,2646466.0
SGP,1983,2681061.0
SGP,1984,2732221.0
SGP,1985,2735957.0
SGP,1986,2733373.0
SGP,1987,2774789.0
SGP,1988,2846108.0
SGP,1989,2930901.0
SGP,1990,3047132.0
SGP,1991,3135083.0
SGP,1992,3230698.0
SGP,1993,3313471.0
SGP,1994,3419048.0
SGP,1995,3524506.0
SGP,1996,3670704.0
SGP,1997,3796038.0
SGP,1998,3927213.0
SGP,1999,3958723.0
SGP,2000,4027887.0
SGP,2001,4138012.0
SGP,2002,4175950.0
SGP,2003,4114826.0
SGP,2004,4166664.0
SGP,2005,4265762.0
SGP,2006,4401365.0
SGP,2007,4588599.0
SGP,2008,4839396.0
SGP,2009,4987573.0
SGP,2010,5076732.0
SGP,2011,5183688.0
SGP,2012,5312437.0
SGP,2013,5399162.0
SGP,2014,5469724.0
SGP,2015,5535002.0
SGP,2016,5607283.0
SGP,2017,5612253.0
SGP,2018,5638676.0
SLB,1960,117849.0
SLB,1961,121378.0
SLB,1962,125040.0
SLB,1963,128838.0
SLB,1964,132759.0
SLB,1965,136816.0
SLB,1966,140991.0
SLB,1967,145317.0
SLB,1968,149881.0
SLB,1969,154830.0
SLB,1970,160250.0
SLB,1971,166162.0
SLB,1972,172552.0
SLB,1973,179305.0
SLB,1974,186295.0
SLB,1975,193402.0
SLB,1976,200599.0
SLB,1977,207890.0
SLB,1978,215295.0
SLB,1979,222840.0
SLB,1980,230546.0
SLB,1981,238429.0
SLB,1982,246447.0
SLB,1983,254559.0
SLB,1984,262687.0
SLB,1985,270788.0
SLB,1986,278837.0
SLB,1987,286870.0
SLB,1988,294972.0
SLB,1989,303272.0
SLB,1990,311866.0
SLB,1991,320780.0
SLB,1992,329995.0
SLB,1993,339504.0
SLB,1994,349281.0
SLB,1995,359281.0
SLB,1996,369523.0
SLB,1997,379999.0
SLB,1998,390693.0
SLB,1999,401586.0
SLB,2000,412660.0
SLB,2001,423944.0
SLB,2002,435432.0
SLB,2003,447017.0
SLB,2004,458539.0
SLB,2005,469918.0
SLB,2006,481078.0
SLB,2007,492132.0
SLB,2008,503360.0
SLB,2009,515181.0
SLB,2010,527861.0
SLB,2011,541521.0
SLB,2012,556064.0
SLB,2013,571335.0
SLB,2014,587079.0
SLB,2015,603118.0
SLB,2016,619437.0
SLB,2017,636038.0
SLB,2018,652858.0
SLE,1960,2317636.0
SLE,1961,2352363.0
SLE,1962,2388769.0
SLE,1963,2426857.0
SLE,1964,2466667.0
SLE,1965,2508219.0
SLE,1966,2551578.0
SLE,1967,2596805.0
SLE,1968,2644020.0
SLE,1969,2693348.0
SLE,1970,2744891.0
SLE,1971,2798724.0
SLE,1972,2854872.0
SLE,1973,2913344.0
SLE,1974,2974104.0
SLE,1975,3037154.0
SLE,1976,3102592.0
SLE,1977,3170508.0
SLE,1978,3240839.0
SLE,1979,3313504.0
SLE,1980,3388495.0
SLE,1981,3464106.0
SLE,1982,3540170.0
SLE,1983,3619847.0
SLE,1984,3707510.0
SLE,1985,3805311.0
SLE,1986,3916685.0
SLE,1987,4038144.0
SLE,1988,4156634.0
SLE,1989,4254444.0
SLE,1990,4319762.0
SLE,1991,4348660.0
SLE,1992,4347724.0
SLE,1993,4328957.0
SLE,1994,4309775.0
SLE,1995,4303957.0
SLE,1996,4312666.0
SLE,1997,4335301.0
SLE,1998,4381483.0
SLE,1999,4462378.0
SLE,2000,4584571.0
SLE,2001,4754072.0
SLE,2002,4965766.0
SLE,2003,5201070.0
SLE,2004,5433991.0
SLE,2005,5645624.0
SLE,2006,5829237.0
SLE,2007,5989633.0
SLE,2008,6133603.0
SLE,2009,6272734.0
SLE,2010,6415634.0
SLE,2011,6563240.0
SLE,2012,6712581.0
SLE,2013,6863980.0
SLE,2014,7017144.0
SLE,2015,7171914.0
SLE,2016,7328838.0
SLE,2017,7488431.0
SLE,2018,7650154.0
SLV,1960,2766324.0
SLV,1961,2846600.0
SLV,1962,2931192.0
SLV,1963,3019224.0
SLV,1964,3109563.0
SLV,1965,3201313.0
SLV,1966,3293952.0
SLV,1967,3387383.0
SLV,1968,3481624.0
SLV,1969,3576838.0
SLV,1970,3673068.0
SLV,1971,3770059.0
SLV,1972,3867309.0
SLV,1973,3964270.0
SLV,1974,4060260.0
SLV,1975,4154692.0
SLV,1976,4247502.0
SLV,1977,4338458.0
SLV,1978,4426675.0
SLV,1979,4511129.0
SLV,1980,4591134.0
SLV,1981,4666364.0
SLV,1982,4737257.0
SLV,1983,4804935.0
SLV,1984,4871035.0
SLV,1985,4936807.0
SLV,1986,5002336.0
SLV,1987,5067537.0
SLV,1988,5133274.0
SLV,1989,5200602.0
SLV,1990,5270079.0
SLV,1991,5342198.0
SLV,1992,5416323.0
SLV,1993,5490477.0
SLV,1994,5561919.0
SLV,1995,5628600.0
SLV,1996,5689938.0
SLV,1997,5746284.0
SLV,1998,5797765.0
SLV,1999,5844846.0
SLV,2000,5887936.0
SLV,2001,5927006.0
SLV,2002,5962136.0
SLV,2003,5994077.0
SLV,2004,6023797.0
SLV,2005,6052123.0
SLV,2006,6079399.0
SLV,2007,6105810.0
SLV,2008,6131764.0
SLV,2009,6157686.0
SLV,2010,6183875.0
SLV,2011,6210568.0
SLV,2012,6237923.0
SLV,2013,6266070.0
SLV,2014,6295128.0
SLV,2015,6325124.0
SLV,2016,6356143.0
SLV,2017,6388122.0
SLV,2018,6420744.0
SMR,1960,15432.0
SMR,1961,15837.0
